Timestamp,Ax,Ay,Az,Rx,Ry,Rz
2025-07-11 17:46:27,-0.14,1.16,9.92,-0.14,0.34,0.02
2025-07-11 17:46:27,-0.69,0.84,10.54,0.01,0.04,0.04
2025-07-11 17:46:27,-0.7,0.86,10.53,0.03,0.03,0.03
2025-07-11 17:46:27,-0.15,0.72,10.51,0.05,-0.02,0.09
2025-07-11 17:46:27,-0.21,0.75,10.54,0.05,-0.02,0.09
2025-07-11 17:46:27,-0.38,1.1,10.37,0.07,0.03,0.1
2025-07-11 17:46:27,-0.35,1.1,10.39,0.06,0.04,0.1
2025-07-11 17:46:27,-0.34,0.8,10.17,-0.04,0.05,0.17
2025-07-11 17:46:27,-0.34,0.77,10.21,-0.04,0.05,0.17
2025-07-11 17:46:27,-0.32,0.75,10.22,-0.03,0.04,0.16
2025-07-11 17:46:27,-0.23,1.14,10.26,0.15,0.0,0.11
2025-07-11 17:46:27,-0.21,1.15,10.27,0.15,0.01,0.1
2025-07-11 17:46:27,-0.57,1.37,10.21,0.08,0.13,0.04
2025-07-11 17:46:28,-0.58,1.37,10.16,0.09,0.12,0.04
2025-07-11 17:46:28,-0.6,1.44,10.24,-0.04,-0.11,-0.0
2025-07-11 17:46:28,-0.6,1.43,10.21,-0.04,-0.11,0.0
2025-07-11 17:46:28,-0.61,1.43,10.21,-0.04,-0.12,0.0
2025-07-11 17:46:28,-0.48,1.32,9.94,-0.1,0.04,0.06
2025-07-11 17:46:28,-0.47,1.31,9.94,-0.1,0.05,0.07
2025-07-11 17:46:28,-0.66,1.2,10.38,-0.19,0.14,0.11
2025-07-11 17:46:28,-0.63,1.2,10.41,-0.19,0.13,0.11
2025-07-11 17:46:28,-0.6,0.95,10.42,-0.03,-0.12,0.04
2025-07-11 17:46:28,-0.62,0.96,10.42,-0.04,-0.13,0.05
2025-07-11 17:46:28,-0.46,0.86,10.16,-0.05,-0.07,0.02
2025-07-11 17:46:28,-0.45,0.86,10.16,-0.05,-0.07,0.02
2025-07-11 17:46:28,-0.45,0.84,10.14,-0.06,-0.06,0.02
2025-07-11 17:46:28,-0.54,1.03,10.26,-0.02,0.08,0.08
2025-07-11 17:46:28,-0.55,1.03,10.29,-0.02,0.08,0.08
2025-07-11 17:46:28,-0.55,0.95,10.16,0.18,-0.31,-0.03
2025-07-11 17:46:28,-0.52,0.93,10.16,0.18,-0.31,-0.03
2025-07-11 17:46:29,-0.45,0.94,10.19,-0.15,0.2,0.06
2025-07-11 17:46:29,-0.47,0.91,10.16,-0.15,0.19,0.06
2025-07-11 17:46:29,-0.7,0.95,9.95,0.04,0.04,0.02
2025-07-11 17:46:29,-0.69,0.94,9.9,0.04,0.04,0.02
2025-07-11 17:46:29,-0.65,0.92,9.87,0.04,0.03,0.02
2025-07-11 17:46:29,-0.79,1.01,9.95,0.02,0.03,0.05
2025-07-11 17:46:29,-0.78,1.02,9.97,0.02,0.02,0.06
2025-07-11 17:46:29,-0.9,1.06,9.97,-0.02,0.08,0.1
2025-07-11 17:46:29,-0.92,1.05,9.94,-0.02,0.08,0.1
2025-07-11 17:46:29,-0.67,1.01,9.95,-0.04,-0.05,0.07
2025-07-11 17:46:29,-0.67,1.04,9.97,-0.05,-0.05,0.07
2025-07-11 17:46:29,-0.66,1.05,10.0,-0.07,-0.04,0.07
2025-07-11 17:46:29,-0.68,0.66,10.07,-0.24,-0.03,0.12
2025-07-11 17:46:29,-0.7,0.65,10.08,-0.24,-0.02,0.12
2025-07-11 17:46:29,-0.72,0.57,10.43,-0.08,-0.07,0.04
2025-07-11 17:46:29,-0.72,0.57,10.44,-0.08,-0.08,0.04
2025-07-11 17:46:29,-0.47,0.43,10.63,-0.31,-0.22,0.01
2025-07-11 17:46:29,-0.46,0.36,10.6,-0.32,-0.22,0.01
2025-07-11 17:46:30,-0.08,-0.08,10.28,-0.12,-0.09,0.06
2025-07-11 17:46:30,-0.07,-0.07,10.3,-0.11,-0.07,0.06
2025-07-11 17:46:30,-0.7,-0.08,10.55,-0.05,0.27,-0.01
2025-07-11 17:46:30,-0.69,-0.07,10.55,-0.06,0.26,-0.01
2025-07-11 17:46:30,-0.69,-0.06,10.55,-0.06,0.25,-0.01
2025-07-11 17:46:30,-0.45,0.11,10.39,0.1,-0.44,0.07
2025-07-11 17:46:30,-0.44,0.13,10.4,0.09,-0.44,0.07
2025-07-11 17:46:30,-0.02,0.11,11.38,-0.51,-0.22,0.06
2025-07-11 17:46:30,-0.02,0.1,11.36,-0.52,-0.23,0.05
2025-07-11 17:46:30,-0.2,-0.35,10.39,0.12,0.19,-0.08
2025-07-11 17:46:30,-0.23,-0.33,10.38,0.13,0.19,-0.08
2025-07-11 17:46:30,-0.38,-0.11,10.58,-0.62,0.55,0.13
2025-07-11 17:46:30,-0.37,-0.07,10.61,-0.64,0.58,0.12
2025-07-11 17:46:30,-0.26,0.0,10.61,-0.67,0.61,0.11
2025-07-11 17:46:30,-0.48,-0.9,10.59,0.07,-0.12,-0.04
2025-07-11 17:46:30,-0.46,-0.9,10.5,0.08,-0.12,-0.03
2025-07-11 17:46:30,-0.33,-0.54,10.5,0.09,-0.03,0.05
2025-07-11 17:46:31,-0.34,-0.53,10.5,0.09,-0.03,0.06
2025-07-11 17:46:31,0.06,-0.36,10.47,0.16,-0.07,0.22
2025-07-11 17:46:31,0.02,-0.39,10.44,0.15,-0.07,0.22
2025-07-11 17:46:31,-0.09,-0.23,10.66,0.04,0.01,0.03
2025-07-11 17:46:31,-0.08,-0.26,10.65,0.06,0.04,0.03
2025-07-11 17:46:31,-0.13,-0.23,10.62,0.07,0.06,0.04
2025-07-11 17:46:31,-0.21,-0.05,10.43,-0.01,-0.02,0.03
2025-07-11 17:46:31,-0.22,-0.05,10.44,-0.01,-0.02,0.03
2025-07-11 17:46:31,-0.2,-0.08,10.41,-0.01,-0.01,0.03
2025-07-11 17:46:31,-0.22,-0.08,10.41,-0.01,-0.01,0.03
2025-07-11 17:46:31,-0.24,-0.04,10.37,0.01,-0.0,0.02
2025-07-11 17:46:31,-0.24,-0.04,10.38,0.01,-0.01,0.02
2025-07-11 17:46:31,-0.21,-0.04,10.33,-0.02,-0.02,0.03
2025-07-11 17:46:31,-0.22,-0.02,10.29,-0.03,-0.03,0.03
2025-07-11 17:46:31,-0.21,-0.03,10.4,0.02,0.03,0.04
2025-07-11 17:46:31,-0.21,-0.02,10.4,0.02,0.03,0.04
2025-07-11 17:46:31,-0.23,-0.02,10.4,0.02,0.03,0.04
2025-07-11 17:46:32,-0.23,-0.05,10.46,-0.02,-0.03,0.02
2025-07-11 17:46:32,-0.21,-0.06,10.47,-0.02,-0.02,0.02
2025-07-11 17:46:32,-0.23,-0.04,10.44,-0.01,0.0,0.03
2025-07-11 17:46:32,-0.25,-0.03,10.4,-0.01,0.0,0.03
2025-07-11 17:46:32,-0.25,-0.01,10.44,-0.04,-0.02,0.05
2025-07-11 17:46:32,-0.26,-0.02,10.43,-0.04,-0.02,0.05
2025-07-11 17:46:32,-0.26,-0.1,10.44,-0.06,0.02,0.07
2025-07-11 17:46:32,-0.27,-0.09,10.44,-0.06,0.02,0.07
2025-07-11 17:46:32,-0.37,-0.23,10.25,-0.12,-0.07,-0.02
2025-07-11 17:46:32,-0.35,-0.28,10.28,-0.12,-0.08,-0.02
2025-07-11 17:46:32,-0.32,-0.33,10.32,-0.12,-0.09,-0.03
2025-07-11 17:46:32,-0.26,-0.73,10.55,-0.51,-0.04,-0.06
2025-07-11 17:46:32,-0.25,-0.75,10.56,-0.52,-0.04,-0.06
2025-07-11 17:46:32,-0.13,-1.58,10.36,-0.97,-0.13,-0.13
2025-07-11 17:46:32,-0.14,-1.63,10.39,-0.97,-0.14,-0.13
2025-07-11 17:46:32,-0.03,-2.89,9.98,-0.84,-0.12,-0.17
2025-07-11 17:46:32,-0.0,-2.94,10.03,-0.83,-0.11,-0.18
2025-07-11 17:46:33,0.08,-3.6,9.73,-0.51,0.13,-0.07
2025-07-11 17:46:33,0.11,-3.61,9.71,-0.5,0.12,-0.06
2025-07-11 17:46:33,-0.06,-4.2,9.45,-0.44,-0.07,0.01
2025-07-11 17:46:33,-0.1,-4.23,9.44,-0.43,-0.09,0.01
2025-07-11 17:46:33,-0.09,-4.24,9.41,-0.43,-0.09,0.01
2025-07-11 17:46:33,0.03,-4.59,9.41,-0.24,0.03,0.01
2025-07-11 17:46:33,0.01,-4.61,9.41,-0.24,0.03,0.02
2025-07-11 17:46:33,-0.34,-4.83,9.36,-0.23,0.04,0.04
2025-07-11 17:46:33,-0.32,-4.79,9.34,-0.23,0.04,0.04
2025-07-11 17:46:33,-0.18,-4.89,9.33,-0.11,0.03,-0.03
2025-07-11 17:46:33,-0.18,-4.88,9.36,-0.11,0.04,-0.04
2025-07-11 17:46:33,-0.18,-5.05,8.94,0.06,-0.06,0.1
2025-07-11 17:46:33,-0.18,-5.03,8.92,0.07,-0.06,0.1
2025-07-11 17:46:33,-0.19,-4.99,8.91,0.09,-0.07,0.11
2025-07-11 17:46:33,-0.13,-4.55,9.56,0.5,0.04,0.17
2025-07-11 17:46:33,-0.12,-4.53,9.51,0.5,0.06,0.17
2025-07-11 17:46:33,-0.31,-3.67,9.69,0.79,0.06,0.17
2025-07-11 17:46:34,-0.29,-3.69,9.68,0.8,0.06,0.17
2025-07-11 17:46:34,-0.3,-2.39,9.96,1.03,-0.03,0.2
2025-07-11 17:46:34,-0.29,-2.39,10.0,1.04,-0.03,0.2
2025-07-11 17:46:34,-0.9,-1.22,10.79,1.16,0.16,0.07
2025-07-11 17:46:34,-0.88,-1.23,10.78,1.15,0.15,0.07
2025-07-11 17:46:34,-0.84,-1.16,10.78,1.12,0.15,0.07
2025-07-11 17:46:34,-0.74,-0.16,11.0,0.12,-0.07,-0.01
2025-07-11 17:46:34,-0.7,-0.21,10.91,0.09,-0.05,-0.01
2025-07-11 17:46:34,-0.5,-0.17,10.42,0.09,-0.12,0.14
2025-07-11 17:46:34,-0.49,-0.16,10.45,0.09,-0.12,0.14
2025-07-11 17:46:34,-0.5,0.22,10.44,0.02,-0.05,0.14
2025-07-11 17:46:34,-0.48,0.21,10.41,0.02,-0.05,0.13
2025-07-11 17:46:34,-0.32,0.0,10.38,-0.01,-0.08,0.01
2025-07-11 17:46:34,-0.34,-0.02,10.43,-0.01,-0.08,0.01
2025-07-11 17:46:34,-0.34,-0.06,10.45,-0.0,-0.08,0.01
2025-07-11 17:46:34,-0.28,-0.05,10.46,-0.05,-0.08,0.01
2025-07-11 17:46:34,-0.27,-0.05,10.46,-0.04,-0.08,0.01
2025-07-11 17:46:35,-0.23,-0.02,10.44,-0.04,-0.05,0.04
2025-07-11 17:46:35,-0.23,-0.02,10.42,-0.04,-0.05,0.04
2025-07-11 17:46:35,-0.21,-0.04,10.45,-0.01,-0.02,0.03
2025-07-11 17:46:35,-0.21,-0.03,10.45,-0.01,-0.02,0.03
2025-07-11 17:46:35,-0.21,-0.04,10.39,-0.01,-0.01,0.03
2025-07-11 17:46:35,-0.22,-0.02,10.39,-0.01,-0.01,0.03
2025-07-11 17:46:35,-0.06,-0.13,10.54,-0.06,-0.1,0.04
2025-07-11 17:46:35,-0.05,-0.13,10.55,-0.06,-0.09,0.04
2025-07-11 17:46:35,-0.03,-0.13,10.58,-0.05,-0.08,0.04
2025-07-11 17:46:35,-0.14,-0.06,10.42,-0.01,-0.01,0.03
2025-07-11 17:46:35,-0.13,-0.08,10.47,0.0,-0.0,0.03
2025-07-11 17:46:35,-0.13,-0.07,10.42,-0.07,-0.1,0.03
2025-07-11 17:46:35,-0.13,-0.08,10.41,-0.07,-0.1,0.03
2025-07-11 17:46:35,0.04,-0.14,10.46,-0.08,-0.1,0.05
2025-07-11 17:46:35,0.04,-0.15,10.44,-0.08,-0.1,0.04
2025-07-11 17:46:35,0.13,-0.22,10.52,-0.04,-0.38,0.11
2025-07-11 17:46:35,0.16,-0.22,10.53,-0.04,-0.39,0.11
2025-07-11 17:46:36,0.7,-0.25,10.5,0.06,-0.71,0.04
2025-07-11 17:46:36,0.74,-0.22,10.55,0.05,-0.71,0.04
2025-07-11 17:46:36,0.8,-0.19,10.55,0.05,-0.71,0.04
2025-07-11 17:46:36,1.83,-0.11,10.43,-0.02,-1.19,-0.02
2025-07-11 17:46:36,1.88,-0.11,10.41,-0.02,-1.2,-0.02
2025-07-11 17:46:36,3.45,-0.16,9.9,-0.05,-1.39,-0.02
2025-07-11 17:46:36,3.48,-0.14,9.88,-0.05,-1.39,-0.02
2025-07-11 17:46:36,5.13,-0.21,8.86,-0.04,-1.08,-0.02
2025-07-11 17:46:36,5.18,-0.22,8.81,-0.04,-1.06,-0.02
2025-07-11 17:46:36,5.93,-0.26,8.46,-0.11,-0.34,-0.01
2025-07-11 17:46:36,5.89,-0.27,8.45,-0.1,-0.34,-0.0
2025-07-11 17:46:36,5.86,-0.27,8.46,-0.09,-0.33,-0.0
2025-07-11 17:46:36,5.94,-0.27,8.65,-0.02,-0.17,0.02
2025-07-11 17:46:36,5.96,-0.25,8.68,-0.02,-0.18,0.02
2025-07-11 17:46:36,6.11,-0.28,8.5,-0.02,-0.05,0.03
2025-07-11 17:46:36,6.13,-0.29,8.51,-0.01,-0.05,0.03
2025-07-11 17:46:36,6.13,-0.34,8.46,-0.0,0.19,0.02
2025-07-11 17:46:36,6.11,-0.33,8.45,0.0,0.21,0.02
2025-07-11 17:46:37,5.33,-0.2,8.81,-0.01,1.02,0.08
2025-07-11 17:46:37,5.27,-0.17,8.89,-0.01,1.03,0.08
2025-07-11 17:46:37,5.22,-0.14,8.97,-0.01,1.04,0.08
2025-07-11 17:46:37,4.0,-0.13,9.58,0.02,1.3,0.02
2025-07-11 17:46:37,3.99,-0.09,9.57,0.03,1.31,0.01
2025-07-11 17:46:37,2.27,-0.24,10.25,0.01,1.25,0.01
2025-07-11 17:46:37,2.3,-0.24,10.25,0.02,1.23,0.02
2025-07-11 17:46:37,1.19,-0.12,10.38,-0.0,0.6,0.03
2025-07-11 17:46:37,1.17,-0.12,10.38,-0.01,0.6,0.03
2025-07-11 17:46:37,1.16,-0.13,10.35,-0.01,0.61,0.03
2025-07-11 17:46:37,-0.36,-0.48,10.18,0.02,0.13,0.26
2025-07-11 17:46:37,-0.37,-0.49,10.15,0.06,0.06,0.26
2025-07-11 17:46:37,0.17,-0.19,10.49,0.13,0.15,0.02
2025-07-11 17:46:37,0.19,-0.21,10.55,0.13,0.18,0.02
2025-07-11 17:46:37,-0.25,-0.04,10.34,0.01,0.04,0.03
2025-07-11 17:46:37,-0.27,-0.03,10.29,0.01,0.04,0.03
2025-07-11 17:46:37,-0.2,-0.06,10.4,-0.03,-0.02,0.04
2025-07-11 17:46:38,-0.19,-0.06,10.42,-0.03,-0.02,0.04
2025-07-11 17:46:38,-0.19,-0.06,10.45,-0.02,-0.02,0.04
2025-07-11 17:46:38,-0.17,-0.07,10.41,-0.02,-0.02,0.04
2025-07-11 17:46:38,-0.19,-0.03,10.42,-0.02,-0.02,0.04
2025-07-11 17:46:38,-0.2,-0.04,10.44,-0.0,0.0,0.03
2025-07-11 17:46:38,-0.2,-0.02,10.45,-0.0,0.0,0.03
2025-07-11 17:46:38,-0.36,0.03,10.37,-0.04,-0.04,0.14
2025-07-11 17:46:38,-0.27,-0.06,10.44,-0.04,-0.04,0.14
2025-07-11 17:46:38,-0.35,-0.16,10.37,-0.05,-0.02,0.38
2025-07-11 17:46:38,-0.32,-0.16,10.37,-0.06,-0.02,0.39
2025-07-11 17:46:38,0.02,-0.27,10.51,-0.12,-0.04,0.88
2025-07-11 17:46:38,-0.01,-0.28,10.54,-0.11,-0.03,0.89
2025-07-11 17:46:38,-0.0,-0.3,10.51,-0.11,-0.03,0.9
2025-07-11 17:46:38,0.03,0.32,10.31,-0.15,-0.05,1.08
2025-07-11 17:46:38,0.06,0.36,10.34,-0.14,-0.06,1.04
2025-07-11 17:46:38,-0.06,-0.1,10.53,-0.1,-0.06,0.65
2025-07-11 17:46:38,-0.08,-0.1,10.51,-0.09,-0.06,0.64
2025-07-11 17:46:39,-0.04,-0.25,10.56,-0.06,-0.05,0.44
2025-07-11 17:46:39,-0.07,-0.19,10.53,-0.05,-0.04,0.43
2025-07-11 17:46:39,-0.08,-0.32,10.44,-0.06,-0.06,0.35
2025-07-11 17:46:39,-0.06,-0.26,10.44,-0.06,-0.06,0.34
2025-07-11 17:46:39,-0.04,-0.15,10.39,-0.02,-0.05,0.02
2025-07-11 17:46:39,-0.06,-0.2,10.41,-0.02,-0.05,0.02
2025-07-11 17:46:39,-0.02,-0.25,10.44,-0.02,-0.05,0.02
2025-07-11 17:46:39,-0.1,-0.31,10.41,-0.02,-0.03,0.01
2025-07-11 17:46:39,-0.09,-0.31,10.43,-0.01,-0.03,0.01
2025-07-11 17:46:39,-0.06,-0.28,10.43,-0.01,-0.01,0.03
2025-07-11 17:46:39,-0.06,-0.26,10.43,-0.01,-0.01,0.03
2025-07-11 17:46:39,-0.01,-0.2,10.32,-0.04,-0.03,-0.05
2025-07-11 17:46:39,0.02,-0.19,10.34,-0.04,-0.04,-0.06
2025-07-11 17:46:39,0.32,0.14,10.64,0.06,-0.01,-0.68
2025-07-11 17:46:39,0.24,0.14,10.61,0.07,0.0,-0.71
2025-07-11 17:46:39,-0.38,-0.6,10.22,0.06,-0.03,-1.0
2025-07-11 17:46:39,-0.34,-0.56,10.23,0.05,-0.04,-0.97
2025-07-11 17:46:40,-0.3,-0.5,10.28,0.04,-0.05,-0.94
2025-07-11 17:46:40,-0.21,-0.27,10.54,0.04,-0.03,-0.81
2025-07-11 17:46:40,-0.17,-0.26,10.56,0.04,-0.02,-0.8
2025-07-11 17:46:40,-0.27,-0.16,10.39,0.04,-0.0,-0.61
2025-07-11 17:46:40,-0.28,-0.19,10.37,0.04,-0.0,-0.6
2025-07-11 17:46:40,-0.13,-0.03,10.35,0.02,-0.02,-0.5
2025-07-11 17:46:40,-0.16,-0.07,10.38,0.01,-0.02,-0.5
2025-07-11 17:46:40,-0.2,-0.1,10.42,-0.01,-0.06,-0.41
2025-07-11 17:46:40,-0.21,-0.13,10.42,-0.01,-0.06,-0.41
2025-07-11 17:46:40,-0.13,-0.06,10.38,-0.02,-0.04,-0.21
2025-07-11 17:46:40,-0.14,-0.06,10.4,-0.02,-0.05,-0.22
2025-07-11 17:46:40,-0.14,-0.07,10.42,-0.02,-0.05,-0.22
2025-07-11 17:46:40,-0.14,-0.06,10.47,-0.01,-0.02,-0.13
2025-07-11 17:46:40,-0.14,-0.07,10.46,-0.0,-0.02,-0.13
2025-07-11 17:46:40,-0.09,0.06,10.44,-0.01,-0.06,-0.39
2025-07-11 17:46:40,-0.1,0.04,10.46,-0.01,-0.06,-0.39
2025-07-11 17:46:40,-0.07,-0.11,10.44,-0.01,-0.03,-0.11
2025-07-11 17:46:41,-0.08,-0.13,10.42,-0.02,-0.03,-0.1
2025-07-11 17:46:41,-0.06,-0.04,10.4,-0.02,-0.03,-0.04
2025-07-11 17:46:41,-0.08,-0.05,10.41,-0.02,-0.03,-0.05
2025-07-11 17:46:41,-0.18,-0.07,10.51,0.03,0.06,0.06
2025-07-11 17:46:41,-0.18,-0.09,10.51,0.03,0.06,0.07
2025-07-11 17:46:41,-0.23,0.01,10.36,-0.02,0.0,0.05
2025-07-11 17:46:41,-0.23,0.03,10.35,-0.02,0.0,0.05
2025-07-11 17:46:41,-0.23,0.06,10.37,-0.02,0.0,0.05
2025-07-11 17:46:41,-0.26,0.01,10.5,-0.03,-0.02,0.03
2025-07-11 17:46:41,-0.26,0.02,10.5,-0.02,-0.01,0.03
2025-07-11 17:46:41,-0.3,0.07,10.42,-0.02,-0.01,0.03
2025-07-11 17:46:41,-0.3,0.06,10.41,-0.02,-0.02,0.03
2025-07-11 17:46:41,-0.29,0.03,10.4,-0.02,-0.02,0.03
2025-07-11 17:46:41,-0.3,0.03,10.39,-0.02,-0.01,0.03
2025-07-11 17:46:41,-0.31,0.05,10.43,-0.02,-0.01,0.03
2025-07-11 17:46:41,-0.31,0.04,10.43,-0.01,-0.01,0.03
2025-07-11 17:46:41,-0.32,0.05,10.43,-0.01,-0.01,0.03
2025-07-11 17:46:42,-0.33,0.05,10.38,-0.02,-0.02,0.03
2025-07-11 17:46:42,-0.34,0.05,10.37,-0.02,-0.02,0.03
2025-07-11 17:46:42,-0.33,0.05,10.39,-0.02,-0.02,0.03
2025-07-11 17:46:42,-0.33,0.04,10.38,-0.02,-0.02,0.03
